Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10,Datetime,Week,Month,PM2.5_Weekly_Avg,PM10_Weekly_Avg,PM2.5_Monthly_Avg,PM10_Monthly_Avg
01/05/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,24.0,2024-01-05 05:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,23.0,2024-01-05 06:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.5,21.0,2024-01-05 07:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.8,14.0,2024-01-05 08:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.7,14.0,2024-01-05 09:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,16.0,2024-01-05 10:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,17.0,2024-01-05 11:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.7,12.0,2024-01-05 12:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.9,16.0,2024-01-05 13:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.4,12.0,2024-01-05 14:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.2,21.0,2024-01-05 15:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,25.0,2024-01-05 16:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,18.0,2024-01-05 17:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.6,23.0,2024-01-05 18:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.2,13.0,2024-01-05 19:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,5.5,10.0,2024-01-05 20:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.9,10.0,2024-01-05 21:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,15.0,2024-01-05 22:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/05/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.7,22.0,2024-01-05 23:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,00:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,23.0,2024-01-06 00:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,01:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.3,30.0,2024-01-06 01:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,02:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.4,28.0,2024-01-06 02:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,03:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.4,28.0,2024-01-06 03:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,04:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.4,27.0,2024-01-06 04:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,05:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.1,27.0,2024-01-06 05:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.9,26.0,2024-01-06 06:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.7,28.0,2024-01-06 07:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.6,22.0,2024-01-06 08:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.9,19.0,2024-01-06 09:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.2,18.0,2024-01-06 10:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/06/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,16.0,2024-01-06 11:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
